air_pollutant,unit_air_poll_lvl,air_pollutant_level,air_qual_stat_type,year,country,region,AQI_Index,geo_code,exceedance_amount
PM10,ug/m3,12.476,Background,2023,Germany,Western Europe,31.19,DE,0.0
NO2,ug/m3,42.868,Traffic,2023,Poland,Eastern Europe,107.17000000000002,PL,32.868
NO2,ug/m3,12.799,Background,2023,North Macedonia,Southern Europe,31.9975,MK,2.7989999999999995
NO2,ug/m3,32.594,Traffic,2023,Poland,Eastern Europe,81.48500000000001,PL,22.594
NO2,ug/m3,17.089,Background,2023,France,Western Europe,42.7225,FR,7.088999999999999
PM10,ug/m3,17.746,Background,2023,France,Western Europe,44.365,FR,2.7459999999999987
PM10,ug/m3,10.086,Traffic,2023,France,Western Europe,25.215,FR,0.0
PM10,ug/m3,16.349,Traffic,2023,France,Western Europe,40.8725,FR,1.3490000000000002
PM10,ug/m3,89.345,Background,2023,Turkiye,European Candidate,223.3625,TR,74.345
PM10,ug/m3,16.114,Traffic,2023,France,Western Europe,40.285,FR,1.1140000000000008
PM10,ug/m3,17.144,Industrial,2023,France,Western Europe,42.86,FR,2.1439999999999984
PM10,ug/m3,8.132,Background,2023,Germany,Western Europe,20.33,DE,0.0
NO2,ug/m3,41.045,Background,2023,Turkiye,European Candidate,102.6125,TR,31.045
NO2,ug/m3,22.001,Traffic,2023,Bulgaria,Eastern Europe,55.0025,BG,12.001000000000001
PM10,ug/m3,13.324,Background,2023,France,Western Europe,33.31,FR,0.0
PM10,ug/m3,13.468,Traffic,2023,France,Western Europe,33.67,FR,0.0
NO2,ug/m3,21.344,Traffic,2023,Croatia,Southern Europe,53.36000000000001,HR,11.344000000000001
PM10,ug/m3,14.796,Background,2023,France,Western Europe,36.99,FR,0.0
NO2,ug/m3,3.73,Background,2023,Italy,Southern Europe,9.325,IT,0.0
PM10,ug/m3,57.685,Background,2023,Turkiye,European Candidate,144.2125,TR,42.685
PM10,ug/m3,95.94,Background,2023,Turkiye,European Candidate,239.85,TR,80.94
NO2,ug/m3,27.958,Traffic,2023,Cyprus,Southern Europe,69.895,CY,17.958
PM10,ug/m3,18.956,Traffic,2023,France,Western Europe,47.39,FR,3.9559999999999995
PM10,ug/m3,14.457,Traffic,2023,France,Western Europe,36.1425,FR,0.0
NO2,ug/m3,127.86,Background,2023,Turkiye,European Candidate,319.65,TR,117.86
NO2,ug/m3,12.665,Background,2023,Turkiye,European Candidate,31.6625,TR,2.664999999999999
NO2,ug/m3,490.335,Industrial,2023,Turkiye,European Candidate,500.0,TR,480.335
NO2,ug/m3,148.54,Industrial,2023,Turkiye,European Candidate,371.35,TR,138.54
PM10,ug/m3,12.573,Background,2023,France,Western Europe,31.4325,FR,0.0
NO2,ug/m3,6.93,Background,2023,Italy,Southern Europe,17.325,IT,0.0
PM10,ug/m3,16.964,Background,2023,France,Western Europe,42.41,FR,1.9639999999999986
PM10,ug/m3,101.29,Background,2023,Turkiye,European Candidate,253.225,TR,86.29
NO2,ug/m3,19.146,Background,2023,Italy,Southern Europe,47.865,IT,9.146
PM10,ug/m3,12.405,Background,2023,France,Western Europe,31.0125,FR,0.0
NO2,ug/m3,8.813,Background,2023,Italy,Southern Europe,22.0325,IT,0.0
PM10,ug/m3,20.905,Background,2023,Turkiye,European Candidate,52.2625,TR,5.905000000000001
NO2,ug/m3,361.815,Background,2023,Turkiye,European Candidate,500.0,TR,351.815
NO2,ug/m3,114.975,Background,2023,Turkiye,European Candidate,287.43749999999994,TR,104.975
PM10,ug/m3,10.549,Background,2023,France,Western Europe,26.3725,FR,0.0
NO2,ug/m3,18.855,Background,2023,Turkiye,European Candidate,47.1375,TR,8.855
NO2,ug/m3,15.565,Background,2023,Turkiye,European Candidate,38.9125,TR,5.5649999999999995
PM10,ug/m3,130.36,Traffic,2023,Turkiye,European Candidate,325.90000000000003,TR,115.36000000000001
PM10,ug/m3,12.793,Traffic,2023,France,Western Europe,31.9825,FR,0.0
NO2,ug/m3,453.16,Background,2023,Turkiye,European Candidate,500.0,TR,443.16
NO2,ug/m3,328.93,Background,2023,Turkiye,European Candidate,500.0,TR,318.93
PM10,ug/m3,16.188,Background,2023,France,Western Europe,40.46999999999999,FR,1.1879999999999988
NO2,ug/m3,21.363,Traffic,2023,Spain,Southern Europe,53.4075,ES,11.363
NO2,ug/m3,385.32,Traffic,2023,Turkiye,European Candidate,500.0,TR,375.32
PM10,ug/m3,4.404,Background,2023,France,Western Europe,11.01,FR,0.0
NO2,ug/m3,12.06,Background,2023,Turkiye,European Candidate,30.15,TR,2.0600000000000005
NO2,ug/m3,11.792,Background,2023,Czechia,Eastern Europe,29.48,CZ,1.7919999999999998
NO2,ug/m3,20.616,Background,2023,Italy,Southern Europe,51.54,IT,10.616
NO2,ug/m3,177.675,Background,2023,Turkiye,European Candidate,444.18750000000006,TR,167.675
NO2,ug/m3,21.965,Traffic,2023,Croatia,Southern Europe,54.9125,HR,11.965
NO2,ug/m3,31.329,Traffic,2023,Czechia,Eastern Europe,78.3225,CZ,21.329
PM10,ug/m3,17.268,Traffic,2023,Germany,Western Europe,43.17,DE,2.2680000000000007
NO2,ug/m3,24.416,Traffic,2023,Czechia,Eastern Europe,61.040000000000006,CZ,14.416
NO2,ug/m3,13.438,Background,2023,Italy,Southern Europe,33.595000000000006,IT,3.4380000000000006
NO2,ug/m3,10.545,Background,2023,Czechia,Eastern Europe,26.3625,CZ,0.5449999999999999
NO2,ug/m3,26.532,Traffic,2023,Italy,Southern Europe,66.33,IT,16.532
PM10,ug/m3,12.423,Background,2023,France,Western Europe,31.0575,FR,0.0
PM10,ug/m3,12.995,Background,2023,France,Western Europe,32.4875,FR,0.0
NO2,ug/m3,42.188,Traffic,2023,Spain,Southern Europe,105.47,ES,32.188
PM10,ug/m3,13.117,Background,2023,Germany,Western Europe,32.792500000000004,DE,0.0
NO2,ug/m3,15.814,Traffic,2023,Croatia,Southern Europe,39.535,HR,5.814
NO2,ug/m3,104.315,Background,2023,Turkiye,European Candidate,260.7875,TR,94.315
PM10,ug/m3,111.07,Traffic,2023,Turkiye,European Candidate,277.67499999999995,TR,96.07
PM10,ug/m3,83.42,Background,2023,Turkiye,European Candidate,208.55,TR,68.42
NO2,ug/m3,16.826,Background,2023,Bulgaria,Eastern Europe,42.065000000000005,BG,6.8260000000000005
PM10,ug/m3,14.016,Background,2023,France,Western Europe,35.04,FR,0.0
NO2,ug/m3,233.185,Background,2023,Turkiye,European Candidate,500.0,TR,223.185
PM10,ug/m3,181.99,Traffic,2023,Turkiye,European Candidate,454.975,TR,166.99
NO2,ug/m3,26.214,Background,2023,Croatia,Southern Europe,65.535,HR,16.214
NO2,ug/m3,10.856,Industrial,2023,Spain,Southern Europe,27.14,ES,0.8559999999999999
NO2,ug/m3,150.35,Background,2023,Turkiye,European Candidate,375.875,TR,140.35
NO2,ug/m3,25.605,Traffic,2023,Bulgaria,Eastern Europe,64.0125,BG,15.605
NO2,ug/m3,2.184,Background,2023,Cyprus,Southern Europe,5.46,CY,0.0
PM10,ug/m3,11.748,Background,2023,Germany,Western Europe,29.37,DE,0.0
NO2,ug/m3,7.701,Background,2023,Italy,Southern Europe,19.2525,IT,0.0
NO2,ug/m3,10.641,Background,2023,Croatia,Southern Europe,26.602500000000003,HR,0.641
NO2,ug/m3,178.465,Traffic,2023,Turkiye,European Candidate,446.1625,TR,168.465
NO2,ug/m3,21.645,Background,2023,Italy,Southern Europe,54.1125,IT,11.645
PM10,ug/m3,13.656,Background,2023,Germany,Western Europe,34.14,DE,0.0
NO2,ug/m3,10.525,Background,2023,France,Western Europe,26.3125,FR,0.5250000000000004
NO2,ug/m3,10.515,Background,2023,Poland,Eastern Europe,26.2875,PL,0.5150000000000006
PM10,ug/m3,13.155,Background,2023,France,Western Europe,32.8875,FR,0.0
PM10,ug/m3,14.192,Background,2023,Germany,Western Europe,35.480000000000004,DE,0.0
NO2,ug/m3,12.768,Background,2023,France,Western Europe,31.920000000000005,FR,2.7680000000000007
PM10,ug/m3,12.194,Background,2023,Germany,Western Europe,30.485,DE,0.0
NO2,ug/m3,0.506,Background,2023,France,Western Europe,1.265,FR,0.0
NO2,ug/m3,2.134,Background,2023,France,Western Europe,5.334999999999999,FR,0.0
NO2,ug/m3,34.755,Traffic,2023,Norway,Scandinavia Europe,86.8875,NO,24.755000000000003
PM10,ug/m3,69.725,Background,2023,Turkiye,European Candidate,174.31249999999997,TR,54.724999999999994
NO2,ug/m3,108.178,Traffic,2023,Poland,Eastern Europe,270.445,PL,98.178
NO2,ug/m3,23.197,Traffic,2023,Norway,Scandinavia Europe,57.9925,NO,13.197
PM10,ug/m3,14.751,Background,2023,France,Western Europe,36.8775,FR,0.0
PM10,ug/m3,14.871,Background,2023,France,Western Europe,37.1775,FR,0.0
NO2,ug/m3,14.582,Traffic,2023,Norway,Scandinavia Europe,36.455000000000005,NO,4.582000000000001
NO2,ug/m3,36.793,Traffic,2023,Norway,Scandinavia Europe,91.9825,NO,26.793
NO2,ug/m3,49.02,Traffic,2023,Poland,Eastern Europe,122.55,PL,39.02
NO2,ug/m3,17.845,Background,2023,Poland,Eastern Europe,44.6125,PL,7.844999999999999
PM10,ug/m3,14.779,Background,2023,France,Western Europe,36.9475,FR,0.0
NO2,ug/m3,10.215,Background,2023,France,Western Europe,25.5375,FR,0.21499999999999986
NO2,ug/m3,11.453,Background,2023,Poland,Eastern Europe,28.6325,PL,1.4529999999999994
NO2,ug/m3,29.528,Traffic,2023,France,Western Europe,73.82,FR,19.528
NO2,ug/m3,18.406,Traffic,2023,France,Western Europe,46.01499999999999,FR,8.405999999999999
NO2,ug/m3,24.747,Traffic,2023,France,Western Europe,61.8675,FR,14.747
PM10,ug/m3,20.02,Traffic,2023,Germany,Western Europe,50.05,DE,5.02
PM10,ug/m3,141.065,Traffic,2023,Turkiye,European Candidate,352.6625,TR,126.065
NO2,ug/m3,11.512,Background,2023,Poland,Eastern Europe,28.78,PL,1.5120000000000005
NO2,ug/m3,7.455,Background,2023,France,Western Europe,18.637500000000003,FR,0.0
NO2,ug/m3,14.186,Traffic,2023,France,Western Europe,35.465,FR,4.186
NO2,ug/m3,37.311,Traffic,2023,Norway,Scandinavia Europe,93.2775,NO,27.311
PM10,ug/m3,19.979,Background,2023,France,Western Europe,49.9475,FR,4.978999999999999
NO2,ug/m3,12.356,Background,2023,Norway,Scandinavia Europe,30.89,NO,2.356
PM10,ug/m3,17.727,Background,2023,France,Western Europe,44.3175,FR,2.7270000000000003
PM10,ug/m3,19.218,Background,2023,France,Western Europe,48.045,FR,4.218
PM10,ug/m3,13.572,Background,2023,France,Western Europe,33.93,FR,0.0
NO2,ug/m3,53.711,Traffic,2023,Norway,Scandinavia Europe,134.2775,NO,43.711
PM10,ug/m3,14.849,Background,2023,France,Western Europe,37.1225,FR,0.0
PM10,ug/m3,15.683,Background,2023,France,Western Europe,39.2075,FR,0.6829999999999998
PM10,ug/m3,13.689,Background,2023,France,Western Europe,34.2225,FR,0.0
PM10,ug/m3,15.134,Background,2023,France,Western Europe,37.835,FR,0.13400000000000034
NO2,ug/m3,26.378,Background,2023,Poland,Eastern Europe,65.945,PL,16.378
NO2,ug/m3,15.832,Background,2023,Poland,Eastern Europe,39.580000000000005,PL,5.832000000000001
NO2,ug/m3,13.258,Traffic,2023,France,Western Europe,33.145,FR,3.257999999999999
NO2,ug/m3,18.982,Background,2023,Poland,Eastern Europe,47.455,PL,8.982
NO2,ug/m3,7.559,Background,2023,France,Western Europe,18.8975,FR,0.0
NO2,ug/m3,20.359,Traffic,2023,France,Western Europe,50.89750000000001,FR,10.359000000000002
NO2,ug/m3,11.129,Background,2023,France,Western Europe,27.8225,FR,1.1289999999999996
PM10,ug/m3,16.01,Background,2023,France,Western Europe,40.025000000000006,FR,1.0100000000000016
PM10,ug/m3,12.254,Background,2023,Germany,Western Europe,30.635,DE,0.0
PM10,ug/m3,16.679,Background,2023,France,Western Europe,41.6975,FR,1.6789999999999985
NO2,ug/m3,24.945,Traffic,2023,France,Western Europe,62.3625,FR,14.945
PM10,ug/m3,19.843,Traffic,2023,Germany,Western Europe,49.6075,DE,4.843
PM10,ug/m3,11.217,Background,2023,France,Western Europe,28.042500000000004,FR,0.0
NO2,ug/m3,8.291,Industrial,2023,France,Western Europe,20.727500000000003,FR,0.0
NO2,ug/m3,21.024,Traffic,2023,France,Western Europe,52.56000000000001,FR,11.024000000000001
NO2,ug/m3,11.638,Background,2023,France,Western Europe,29.095,FR,1.638
PM10,ug/m3,15.352,Background,2023,Germany,Western Europe,38.38,DE,0.3520000000000003
PM10,ug/m3,16.968,Background,2023,France,Western Europe,42.42,FR,1.968
PM10,ug/m3,14.111,Background,2023,Germany,Western Europe,35.2775,DE,0.0
NO2,ug/m3,8.923,Background,2023,France,Western Europe,22.3075,FR,0.0
PM10,ug/m3,20.647,Industrial,2023,France,Western Europe,51.61749999999999,FR,5.6469999999999985
NO2,ug/m3,15.15,Background,2023,France,Western Europe,37.875,FR,5.15
NO2,ug/m3,11.846,Background,2023,France,Western Europe,29.615,FR,1.846
NO2,ug/m3,15.048,Background,2023,Poland,Eastern Europe,37.62,PL,5.048
NO2,ug/m3,5.506,Background,2023,Poland,Eastern Europe,13.765,PL,0.0
NO2,ug/m3,3.934,Background,2023,France,Western Europe,9.835,FR,0.0
NO2,ug/m3,13.874,Industrial,2023,Poland,Eastern Europe,34.685,PL,3.8740000000000006
NO2,ug/m3,31.778,Traffic,2023,France,Western Europe,79.445,FR,21.778
NO2,ug/m3,28.035,Traffic,2023,France,Western Europe,70.0875,FR,18.035
NO2,ug/m3,34.983,Traffic,2023,France,Western Europe,87.45749999999998,FR,24.982999999999997
NO2,ug/m3,10.748,Background,2023,France,Western Europe,26.87,FR,0.7479999999999993
PM10,ug/m3,20.476,Traffic,2023,France,Western Europe,51.190000000000005,FR,5.475999999999999
NO2,ug/m3,1.601,Background,2023,France,Western Europe,4.0025,FR,0.0
NO2,ug/m3,18.72,Traffic,2023,France,Western Europe,46.8,FR,8.719999999999999
PM10,ug/m3,10.471,Background,2023,France,Western Europe,26.1775,FR,0.0
NO2,ug/m3,10.81,Background,2023,France,Western Europe,27.025,FR,0.8100000000000005
NO2,ug/m3,34.494,Traffic,2023,France,Western Europe,86.235,FR,24.494
NO2,ug/m3,10.785,Background,2023,Poland,Eastern Europe,26.9625,PL,0.7850000000000001
NO2,ug/m3,23.028,Traffic,2023,France,Western Europe,57.57,FR,13.027999999999999
NO2,ug/m3,19.64,Traffic,2023,Norway,Scandinavia Europe,49.1,NO,9.64
NO2,ug/m3,25.87,Traffic,2023,France,Western Europe,64.67500000000001,FR,15.870000000000001
PM10,ug/m3,16.254,Background,2023,France,Western Europe,40.635000000000005,FR,1.2540000000000013
NO2,ug/m3,32.312,Traffic,2023,Poland,Eastern Europe,80.78,PL,22.311999999999998
NO2,ug/m3,9.6,Industrial,2023,France,Western Europe,24.0,FR,0.0
PM10,ug/m3,11.459,Background,2023,France,Western Europe,28.6475,FR,0.0
NO2,ug/m3,3.433,Background,2023,Poland,Eastern Europe,8.5825,PL,0.0
NO2,ug/m3,10.796,Background,2023,France,Western Europe,26.99,FR,0.7959999999999994
PM10,ug/m3,17.881,Traffic,2023,France,Western Europe,44.7025,FR,2.8810000000000002
NO2,ug/m3,24.252,Background,2023,Poland,Eastern Europe,60.63,PL,14.251999999999999
NO2,ug/m3,73.705,Traffic,2023,Poland,Eastern Europe,184.2625,PL,63.705
NO2,ug/m3,19.787,Background,2023,Poland,Eastern Europe,49.4675,PL,9.786999999999999
NO2,ug/m3,10.45,Background,2023,France,Western Europe,26.125,FR,0.4499999999999993
NO2,ug/m3,6.178,Background,2023,Poland,Eastern Europe,15.445,PL,0.0
PM10,ug/m3,18.153,Background,2023,France,Western Europe,45.3825,FR,3.1529999999999987
NO2,ug/m3,10.827,Background,2023,France,Western Europe,27.0675,FR,0.827
PM10,ug/m3,17.4,Background,2023,France,Western Europe,43.49999999999999,FR,2.3999999999999986
NO2,ug/m3,10.838,Background,2023,Poland,Eastern Europe,27.094999999999995,PL,0.8379999999999992
PM10,ug/m3,12.824,Background,2023,France,Western Europe,32.06,FR,0.0
NO2,ug/m3,23.434,Industrial,2023,Poland,Eastern Europe,58.585,PL,13.434000000000001
NO2,ug/m3,7.84,Background,2023,Poland,Eastern Europe,19.6,PL,0.0
PM10,ug/m3,11.437,Background,2023,France,Western Europe,28.5925,FR,0.0
NO2,ug/m3,12.728,Background,2023,France,Western Europe,31.82,FR,2.7279999999999998
NO2,ug/m3,13.54,Traffic,2023,France,Western Europe,33.849999999999994,FR,3.539999999999999
NO2,ug/m3,10.87,Background,2023,France,Western Europe,27.175,FR,0.8699999999999992
NO2,ug/m3,20.36,Background,2023,France,Western Europe,50.9,FR,10.36
NO2,ug/m3,16.944,Background,2023,Poland,Eastern Europe,42.36,PL,6.943999999999999
NO2,ug/m3,13.092,Industrial,2023,France,Western Europe,32.730000000000004,FR,3.0920000000000005
PM10,ug/m3,18.39,Traffic,2023,France,Western Europe,45.975,FR,3.3900000000000006
NO2,ug/m3,10.321,Industrial,2023,France,Western Europe,25.8025,FR,0.32099999999999973
NO2,ug/m3,7.624,Background,2023,France,Western Europe,19.06,FR,0.0
NO2,ug/m3,14.966,Background,2023,Poland,Eastern Europe,37.415,PL,4.965999999999999
PM10,ug/m3,13.26,Industrial,2023,France,Western Europe,33.15,FR,0.0
NO2,ug/m3,17.575,Background,2023,France,Western Europe,43.93749999999999,FR,7.574999999999999
PM10,ug/m3,17.83,Background,2023,Germany,Western Europe,44.575,DE,2.8299999999999983
NO2,ug/m3,33.47,Traffic,2023,France,Western Europe,83.675,FR,23.47
PM10,ug/m3,13.614,Industrial,2023,Germany,Western Europe,34.035000000000004,DE,0.0
NO2,ug/m3,46.335,Traffic,2023,Poland,Eastern Europe,115.8375,PL,36.335
NO2,ug/m3,14.734,Background,2023,France,Western Europe,36.835,FR,4.734
NO2,ug/m3,7.176,Background,2023,France,Western Europe,17.94,FR,0.0
NO2,ug/m3,21.867,Background,2023,Poland,Eastern Europe,54.6675,PL,11.867
NO2,ug/m3,23.244,Background,2023,Poland,Eastern Europe,58.10999999999999,PL,13.244
NO2,ug/m3,13.205,Background,2023,Norway,Scandinavia Europe,33.0125,NO,3.205
NO2,ug/m3,9.688,Traffic,2023,France,Western Europe,24.22,FR,0.0
NO2,ug/m3,7.082,Background,2023,France,Western Europe,17.705,FR,0.0
NO2,ug/m3,12.71,Background,2023,France,Western Europe,31.775,FR,2.710000000000001
NO2,ug/m3,24.341,Background,2023,Poland,Eastern Europe,60.8525,PL,14.341000000000001
NO2,ug/m3,13.011,Background,2023,Poland,Eastern Europe,32.5275,PL,3.0109999999999992
PM10,ug/m3,13.413,Background,2023,Germany,Western Europe,33.5325,DE,0.0
NO2,ug/m3,30.912,Traffic,2023,Poland,Eastern Europe,77.27999999999999,PL,20.912
PM10,ug/m3,10.93,Background,2023,France,Western Europe,27.325,FR,0.0
PM10,ug/m3,15.509,Traffic,2023,France,Western Europe,38.7725,FR,0.5090000000000003
NO2,ug/m3,5.552,Background,2023,France,Western Europe,13.879999999999995,FR,0.0
PM10,ug/m3,19.546,Traffic,2023,France,Western Europe,48.865,FR,4.545999999999999
PM10,ug/m3,17.474,Background,2023,France,Western Europe,43.685,FR,2.474
PM10,ug/m3,7.148,Background,2023,France,Western Europe,17.87,FR,0.0
NO2,ug/m3,13.609,Background,2023,France,Western Europe,34.0225,FR,3.609
NO2,ug/m3,30.22529306301906,Traffic,2023,Norway,Scandinavia Europe,75.56323265754766,NO,20.22529306301906
NO2,ug/m3,11.55,Background,2023,France,Western Europe,28.875,FR,1.5500000000000007
PM10,ug/m3,9.092,Background,2023,Germany,Western Europe,22.73,DE,0.0
PM10,ug/m3,13.244,Background,2023,France,Western Europe,33.11,FR,0.0
NO2,ug/m3,20.56,Background,2023,France,Western Europe,51.4,FR,10.559999999999999
PM10,ug/m3,13.983,Background,2023,France,Western Europe,34.9575,FR,0.0
PM10,ug/m3,12.957,Background,2023,France,Western Europe,32.3925,FR,0.0
NO2,ug/m3,18.99,Traffic,2023,France,Western Europe,47.475,FR,8.989999999999998
NO2,ug/m3,15.229,Background,2023,Poland,Eastern Europe,38.0725,PL,5.228999999999999
NO2,ug/m3,11.883,Background,2023,Poland,Eastern Europe,29.7075,PL,1.8829999999999991
NO2,ug/m3,30.116,Background,2023,France,Western Europe,75.29,FR,20.116
NO2,ug/m3,10.545,Background,2023,France,Western Europe,26.3625,FR,0.5449999999999999
NO2,ug/m3,15.049,Background,2023,Poland,Eastern Europe,37.6225,PL,5.0489999999999995
NO2,ug/m3,12.154,Background,2023,France,Western Europe,30.385,FR,2.154
NO2,ug/m3,29.212,Background,2023,Poland,Eastern Europe,73.03,PL,19.212
PM10,ug/m3,12.165,Background,2023,Germany,Western Europe,30.4125,DE,0.0
NO2,ug/m3,13.259,Background,2023,France,Western Europe,33.1475,FR,3.2590000000000003
NO2,ug/m3,40.89,Traffic,2023,Poland,Eastern Europe,102.225,PL,30.89
NO2,ug/m3,11.275,Background,2023,Poland,Eastern Europe,28.1875,PL,1.2750000000000004
NO2,ug/m3,8.857,Background,2023,France,Western Europe,22.1425,FR,0.0
NO2,ug/m3,12.169,Background,2023,France,Western Europe,30.422500000000003,FR,2.1690000000000005
NO2,ug/m3,51.901,Traffic,2023,Poland,Eastern Europe,129.7525,PL,41.901
NO2,ug/m3,27.034,Traffic,2023,France,Western Europe,67.585,FR,17.034
NO2,ug/m3,15.587,Background,2023,Poland,Eastern Europe,38.9675,PL,5.587
NO2,ug/m3,14.568,Traffic,2023,Sweden,Scandinavia Europe,36.42,SE,4.568
PM10,ug/m3,12.497,Background,2023,France,Western Europe,31.2425,FR,0.0
PM2.5,ug/m3,15.518,Traffic,2023,Malta,Southern Europe,62.072,MT,10.518
NO2,ug/m3,14.817,Background,2023,Czechia,Eastern Europe,37.0425,CZ,4.817
PM2.5,ug/m3,6.4,Background,2023,Lithuania,Northern Europe,25.6,LT,1.4000000000000004
PM2.5,ug/m3,10.776,Background,2023,Latvia,Northern Europe,43.104,LV,5.776
PM2.5,ug/m3,7.15,Traffic,2023,Netherlands,Western Europe,28.6,NL,2.1500000000000004
NO2,ug/m3,8.609,Background,2023,Norway,Scandinavia Europe,21.5225,NO,0.0
PM2.5,ug/m3,4.957,Traffic,2023,Norway,Scandinavia Europe,19.828,NO,0.0
NO2,ug/m3,13.114,Background,2023,Poland,Eastern Europe,32.785000000000004,PL,3.1140000000000008
PM10,ug/m3,22.008,Traffic,2023,Spain,Southern Europe,55.02,ES,7.007999999999999
PM10,ug/m3,19.85,Background,2023,Spain,Southern Europe,49.625,ES,4.850000000000001
PM10,ug/m3,15.514,Background,2023,Spain,Southern Europe,38.785,ES,0.5139999999999993
PM2.5,ug/m3,9.285,Background,2023,Netherlands,Western Europe,37.14,NL,4.285
NO2,ug/m3,21.0,Traffic,2023,Sweden,Scandinavia Europe,52.5,SE,11.0
NO2,ug/m3,7.882,Background,2023,Sweden,Scandinavia Europe,19.705,SE,0.0
NO2,ug/m3,11.329,Background,2023,Spain,Southern Europe,28.3225,ES,1.3290000000000006
PM10,ug/m3,17.465,Background,2023,Spain,Southern Europe,43.6625,ES,2.465
PM10,ug/m3,18.462,Background,2023,Spain,Southern Europe,46.155,ES,3.4619999999999997
PM10,ug/m3,24.889,Traffic,2023,Spain,Southern Europe,62.2225,ES,9.889
NO2,ug/m3,15.515,Background,2023,Spain,Southern Europe,38.7875,ES,5.515000000000001
NO2,ug/m3,6.96,Background,2023,Norway,Scandinavia Europe,17.4,NO,0.0
